TimeID,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h
1363,1002.1,16.1,West,18.5,25.9
1364,1004.3,16.1,WNW,13,0
1365,1003.8,16.1,West,9.3,0
1366,1005,16.1,Variable,7.4,33.3
1367,1006.6,16.1,Variable,11.1,0
1368,1008.1,16.1,NW,14.8,27.8
1369,1009.3,16.1,WNW,13,0
1370,1008.9,16.1,WNW,9.3,0
1371,1008.8,16.1,NW,11.1,0
1372,1009.2,16.1,NW,11.1,27.8
1373,1010.4,16.1,WNW,14.8,27.8
1374,1009.7,16.1,WNW,14.8,27.8
1375,1011.6,16.1,Variable,7.4,0
1376,1012,16.1,North,9.3,0
1377,1012.7,16.1,Variable,9.3,0
1378,1014.1,16.1,NW,5.6,0
1379,1013.7,16.1,West,7.4,0
1380,1014.8,16.1,West,13,0
1381,1015.1,16.1,NW,16.7,29.6
1382,1015.4,16.1,WNW,11.1,0
1383,1015.6,16.1,NW,14.8,0
1384,1015.6,16.1,NW,13,0
1385,1016,16.1,Variable,11.1,0
1386,1016.5,16.1,WNW,13,0
1387,1017.3,16.1,WNW,16.7,27.8
1388,1018,16.1,WNW,13,0
1389,1019,16.1,WNW,14.8,0
1390,1020.9,16.1,WNW,11.1,0
1391,1021,16.1,WNW,14.8,0
1392,1021.4,16.1,Variable,5.6,0
1393,1021.8,16.1,Variable,11.1,27.8
1394,1022,16.1,WNW,13,0
1395,1022.4,16.1,WNW,11.1,0
1396,1022.8,16.1,Variable,7.4,0
1397,1023.6,16.1,WNW,11.1,27.8
1398,1024.2,16.1,Variable,11.1,0
1399,1025.2,16.1,WNW,11.1,0
1400,1026,16.1,Variable,5.6,0
1401,1026.8,16.1,Variable,7.4,0
1402,1027.5,16.1,WNW,14.8,31.5
1403,1028.6,16.1,Variable,5.6,0
1404,1029.2,16.1,Variable,9.3,0
1405,1029.9,16.1,Variable,11.1,0
1406,1030.4,16.1,NW,16.7,33.3
1407,1030.1,16.1,Variable,9.3,0
1408,1029.9,16.1,NW,16.7,33.3
1409,1029.7,16.1,Variable,9.3,29.6
1410,1029.7,16.1,WNW,13,0
1411,1030.3,16.1,WNW,18.5,29.6
1412,1030.5,16.1,Variable,5.6,0
1413,1031.4,16.1,Variable,9.3,0
1414,1032.7,16.1,North,13,0
1415,1033.4,16.1,NNE,14.8,27.8
1416,1033.7,16.1,Variable,9.3,0
1417,1034.1,16.1,NNE,14.8,0
1418,1033.9,16.1,NE,18.5,29.6
1419,1033.6,16.1,NNE,11.1,0
1420,1033.8,16.1,North,14.8,0
1421,1034.3,16.1,North,0,0
1422,1033.6,16.1,NE,9.3,0
1423,1034.1,16.1,North,5.6,0
1424,1034.7,16.1,Variable,7.4,0
1425,1035.1,16.1,NNE,9.3,0
1426,1035.3,16.1,NNE,9.3,0
1427,1035.7,16.1,Variable,7.4,0
1428,1036.2,16.1,Variable,5.6,0
1429,1035.6,16.1,Variable,9.3,0
1430,1035,16.1,Calm,0,0
1431,1034.3,16.1,Calm,0,0
1432,1032.8,16.1,South,9.3,0
1433,1031.2,16.1,South,14.8,0
1434,1030.3,16.1,South,14.8,0
1435,1028.6,16.1,Calm,0,0
1436,1027.8,16.1,South,14.8,27.8
1437,1026.8,16.1,Variable,5.6,31.5
1438,1025.8,16.1,SSE,14.8,0
1439,1025.5,16.1,SSW,9.3,0
1440,1025,16.1,Calm,0,0
1441,1024.4,16.1,SSW,18.5,31.5
1442,1024.9,16.1,Variable,7.4,25.9
1443,1024.9,16.1,SW,5.6,0
1444,1023.9,16.1,Variable,7.4,0
1445,1023.2,16.1,South,14.8,0
1446,1021.8,16.1,North,0,0
1447,1020.2,16.1,South,14.8,33.3
1448,1019.1,16.1,South,14.8,0
1449,1017,16.1,South,13,0
1450,1016.3,16.1,Variable,9.3,0
1451,1015.6,16.1,Variable,11.1,0
1452,1014.9,16.1,Variable,9.3,38.9
1453,1014.4,16.1,North,0,0
1454,1015,16.1,Variable,9.3,25.9
1455,1014.8,16.1,WSW,13,33.3
1456,1014.3,16.1,Variable,11.1,0
1457,1013.7,16.1,Calm,0,0
1458,1013,16.1,West,9.3,0
1459,1012.1,16.1,West,13,0
1460,1011.7,16.1,Variable,9.3,38.9
1461,1011.1,16.1,SW,18.5,33.3
1462,1010.1,16.1,WSW,14.8,0
1463,1009.6,16.1,Variable,9.3,0
1464,1009.6,16.1,WSW,16.7,33.3
1465,1010,16.1,WSW,9.3,0
1466,1010.3,16.1,WSW,14.8,27.8
1467,1010.2,16.1,SW,13,37
1468,1009.9,16.1,North,0,0
1469,1009.4,16.1,North,0,0
1470,1009.1,16.1,WSW,16.7,37
1471,1009.4,16.1,West,13,0
1472,1009.9,16.1,Variable,7.4,0
1473,1010.1,16.1,West,13,0
1474,1011.1,16.1,WNW,9.3,0
1475,1011.7,16.1,Calm,0,0
1476,1012.2,16.1,Variable,9.3,0
1477,1013,16.1,WNW,7.4,0
1478,1013.8,16.1,WNW,9.3,0
1479,1014,16.1,Calm,0,0
1480,1013.7,16.1,NW,14.8,0
1481,1013.5,16.1,Variable,5.6,0
1482,1013.6,16.1,Variable,11.1,0
1483,1012.8,16.1,WNW,9.3,0
1484,1011.8,16.1,North,11.1,0
1485,1011.8,16.1,Calm,0,0
1486,1012.2,16.1,Calm,0,0
1487,1012.1,16.1,Calm,0,0
1488,1012.6,16.1,Calm,0,0
1489,1013.3,16.1,NE,9.3,0
1490,1013.6,16.1,North,9.3,0
1491,1014.3,14.5,NNE,9.3,0
1492,1014.6,16.1,Variable,9.3,0
1493,1014.8,16.1,ENE,13,0
1494,1014.5,16.1,NE,16.7,29.6
1495,1014.9,16.1,ENE,16.7,27.8
1496,1015.2,16.1,NE,13,0
1497,1015.2,16.1,NE,11.1,0
1498,1015.9,16.1,North,11.1,0
1499,1016.9,16.1,Variable,5.6,0
1500,1017.8,16.1,Variable,11.1,0
1501,1019,16.1,Variable,5.6,0
1502,1020.1,16.1,NNE,13,0
1503,1020.5,16.1,Variable,9.3,0
1504,1020.7,16.1,Variable,7.4,0
1505,1020.4,16.1,West,7.4,0
1506,1019.8,16.1,Calm,0,0
1507,1019.4,16.1,Calm,0,0
1508,1018.9,16.1,North,0,0
1509,1019.2,16.1,Calm,0,0
1510,1019.5,16.1,Calm,0,0
1511,1020.3,16.1,Variable,5.6,0
1512,1021.3,16.1,North,11.1,0
1513,1022.4,16.1,South,7.4,0
1514,1023.1,16.1,Calm,0,0
1515,1023.7,16.1,Variable,7.4,0
1516,1024.2,16.1,East,13,0
1517,1024.6,16.1,NE,14.8,27.8
1518,1025,16.1,ENE,20.4,31.5
1519,1025,16.1,ENE,14.8,27.8
1520,1025.1,16.1,ENE,22.2,31.5
1521,1025.1,16.1,ENE,18.5,27.8
1522,1025,16.1,East,18.5,0
1523,1025.3,16.1,ENE,20.4,27.8
1524,1025.4,16.1,ENE,16.7,0
1525,1026.3,16.1,ENE,18.5,33.3
1526,1026.3,16.1,ENE,13,29.6
1527,1025.8,16.1,East,16.7,31.5
1528,1026.6,16.1,ENE,16.7,27.8
1529,1025.9,16.1,ENE,22.2,29.6
1530,1027,16.1,ENE,20.4,33.3
1531,1026.4,16.1,ENE,18.5,29.6
1532,1026.4,16.1,ENE,18.5,29.6
1533,1026.1,16.1,ENE,22.2,40.7
1534,1025.6,11.3,ENE,22.2,38.9
1535,1024.3,9.7,East,22.2,35.2
1536,1024.6,9.7,ENE,25.9,44.4
1537,1024.1,9.7,ENE,18.5,44.4
1538,1024.6,6.4,ENE,20.4,44.4
1539,1023.8,8,ENE,35.2,53.7
1540,1024.2,6.4,ENE,31.5,55.6
1541,1024.1,6.4,ENE,29.6,48.2
1542,1024,8,ENE,29.6,40.7
1543,1024.1,8,ENE,33.3,48.2
1544,1023.7,8,ENE,31.5,44.4
1545,1024.6,4,East,25.9,51.9
1546,1024.3,4.8,ENE,24.1,44.4
1547,1023.7,6.4,ENE,24.1,50
1548,1024.3,4,ENE,24.1,51.9
1549,1023.9,4.8,ENE,20.4,48.2
1550,1023.2,4.8,ENE,25.9,48.2
1551,1023.9,4,East,25.9,44.4
1552,1023.9,6.4,ENE,18.5,40.7
1553,1022.4,4,ENE,22.2,46.3
1554,1022.6,4.8,ENE,27.8,57.4
1555,1022.6,4,ENE,25.9,46.3
1556,1021.7,4,ENE,27.8,42.6
1557,1022.2,4.8,ENE,22.2,46.3
1558,1021.4,4.8,ENE,22.2,37
1559,1020.6,6.4,ENE,22.2,33.3
1560,1020.2,4,ENE,25.9,35.2
1561,1019.5,4,East,25.9,35.2
1562,1019.9,3.2,ENE,25.9,38.9
1563,1019.5,4.8,ENE,22.2,33.3
1564,1018.7,4,East,18.5,33.3
1565,1018.8,4.8,ENE,22.2,38.9
1566,1018.2,4.8,ENE,22.2,29.6
1567,1018.5,4,East,25.9,0
1568,1018.5,6.4,ENE,20.4,38.9
1569,1017.8,4,ENE,16.7,27.8
1570,1018.2,2.8,ENE,18.5,29.6
1571,1017.8,4,ENE,13,27.8
1572,1017.5,4.8,ENE,20.4,29.6
1573,1016.9,4.8,ENE,18.5,0
1574,1017.5,4,East,14.8,0
1575,1017.2,2.4,ENE,16.7,27.8
1576,1016,2.8,East,24.1,40.7
1577,1016.8,4,ENE,18.5,40.7
1578,1016.5,6.4,East,22.2,40.7
1579,1016.5,4,ENE,18.5,35.2
1580,1016.1,2.4,ENE,22.2,37
1581,1016.1,3.2,East,14.8,37
1582,1015.5,2.8,ENE,16.7,35.2
1583,1014.8,4.8,East,16.7,40.7
1584,1013.7,6.4,ENE,18.5,33.3
1585,1014.4,3.2,ENE,22.2,33.3
1586,1014.1,2.4,East,16.7,29.6
1587,1012.5,2.4,East,14.8,0
1588,1011.7,4,ENE,14.8,33.3
1589,1010.8,6.4,ENE,14.8,33.3
1590,1011.4,2.8,ENE,16.7,27.8
1591,1010.4,1.2,ENE,16.7,0
1592,1010,2,ENE,9.3,25.9
1593,1009,1.6,ENE,22.2,29.6
1594,1009.4,2,ENE,18.5,31.5
1595,1008.4,4.8,ENE,16.7,0
1596,1008.4,2.8,East,13,0
1597,1007.5,2.4,Variable,5.6,0
1598,1008,4,Calm,0,0
1599,1007.7,6.4,Variable,7.4,0
1600,1006,3.2,East,9.3,0
1601,1006.7,2,East,9.3,0
1602,1006.3,4.8,East,11.1,0
1603,1005.6,4,ESE,9.3,0
1604,1004.6,4.8,South,13,27.8
1605,1004.6,2.8,Variable,9.3,35.2
1606,1004.3,4.8,South,13,27.8
1607,1003,2.8,South,16.7,35.2
1608,1003.3,3.2,South,16.7,37
1609,1003.3,9.7,South,20.4,51.9
1610,1003.3,9.7,South,13,38.9
1611,1002,6.4,South,18.5,38.9
1612,1001.9,4,South,25.9,46.3
1613,1001.2,4.8,South,25.9,46.3
1614,1001.9,4,South,16.7,35.2
1615,1000.2,6.4,Variable,9.3,0
1616,998.8,6.4,Variable,9.3,0
1617,998.5,4,SSE,16.7,38.9
1618,998.5,8,South,18.5,42.6
1619,997.6,8,South,13,37
1620,995.3,6.4,Variable,9.3,44.4
1621,995.8,8,North,0,0
1622,995.5,4,South,20.4,57.4
1623,995.5,6.4,South,22.2,59.3
1624,994,4.8,South,16.7,48.2
1625,994.1,2.8,North,0,0
1626,993.8,4.8,North,0,0
1627,992.8,16.1,Variable,7.4,37
1628,993.5,16.1,North,0,0
1629,992.8,14.5,Variable,9.3,31.5
1630,992.8,14.5,South,18.5,37
1631,991.7,16.1,Variable,9.3,0
1632,991.3,16.1,South,9.3,0
1633,990.7,14.5,SSE,13,0
1634,990.2,14.5,SSE,11.1,0
1635,990,16.1,Variable,7.4,0
1636,990,16.1,Variable,5.6,0
1637,990.7,16.1,South,11.1,0
1638,989.8,16.1,SSW,13,0
1639,989.6,16.1,Variable,5.6,31.5
1640,990.1,16.1,Variable,5.6,31.5
1641,989.5,16.1,WSW,13,38.9
1642,991.1,16.1,West,22.2,46.3
1643,990.6,16.1,West,16.7,40.7
1644,991.8,16.1,West,16.7,40.7
1645,991.2,16.1,West,20.4,31.5
1646,992.1,16.1,Variable,9.3,31.5
1647,991.4,16.1,West,13,0
1648,992.1,16.1,Variable,9.3,38.9
1649,991.3,16.1,West,13,44.4
1650,992.6,16.1,West,20.4,42.6
1651,993.4,16.1,West,20.4,37
1652,994.6,16.1,West,14.8,46.3
1653,995.8,16.1,West,16.7,48.2
1654,995.5,16.1,North,0,0
1655,996.5,16.1,WSW,14.8,44.4
1656,997.2,16.1,WSW,13,35.2
1657,997.5,16.1,Variable,7.4,40.7
1658,997.5,16.1,WSW,16.7,42.6
1659,996.9,16.1,WSW,18.5,33.3
1660,997.9,16.1,WSW,24.1,40.7
1661,997.5,16.1,West,24.1,53.7
1662,998.5,16.1,West,20.4,37
1663,999.9,16.1,West,14.8,0
1664,1000.2,16.1,North,0,0
1665,999.8,16.1,North,0,0
1666,1000.4,16.1,West,22.2,37
1667,1001.7,16.1,Variable,7.4,37
1668,1002.9,16.1,WNW,18.5,35.2
1669,1003.4,16.1,West,13,46.3
1670,1003.9,16.1,WNW,16.7,46.3
1671,1005.2,16.1,WNW,13,40.7
1672,1006.4,16.1,WNW,14.8,37
1673,1007.6,16.1,North,0,0
1674,1008.9,16.1,WNW,13,33.3
1675,1009.9,16.1,WNW,13,33.3
1676,1010.6,16.1,WNW,14.8,37
1677,1011.3,16.1,WNW,13,35.2
1678,1011.5,16.1,Variable,9.3,35.2
1679,1011.6,16.1,NW,24.1,46.3
1680,1011.8,16.1,WNW,16.7,40.7
1681,1012.1,16.1,WNW,24.1,48.2
1682,1013.5,16.1,Variable,11.1,42.6
1683,1014.4,16.1,Variable,11.1,38.9
1684,1015.7,16.1,NW,16.7,35.2
1685,1017.1,16.1,NW,13,0
1686,1017.9,16.1,Variable,7.4,0
1687,1018.6,16.1,Variable,7.4,0
1688,1019,16.1,North,0,0
1689,1019,16.1,NW,20.4,35.2
1690,1019.1,16.1,Variable,9.3,35.2
1691,1019.2,16.1,Variable,11.1,27.8
1692,1019.6,16.1,North,0,0
1693,1019.2,16.1,NW,11.1,0
1694,1019.3,16.1,Variable,7.4,0
1695,1019.5,16.1,NW,13,0
1696,1019.9,16.1,Calm,0,0
1697,1020.2,16.1,Calm,0,0
1698,1020.4,16.1,Calm,0,0
1699,1020.4,16.1,West,9.3,0
1700,1020,16.1,North,0,0
1701,1019.1,16.1,West,5.6,0
1702,1018.6,16.1,West,11.1,0
1703,1017.3,16.1,North,0,0
1704,1016.4,16.1,West,18.5,27.8
1705,1015.9,16.1,North,0,0
1706,1015.5,16.1,West,14.8,0
1707,1015.2,16.1,Variable,11.1,31.5
1708,1015.3,16.1,WSW,13,35.2
1709,1015.7,16.1,Variable,11.1,0
1710,1015.7,16.1,Variable,5.6,0
1711,1015.7,16.1,WSW,13,25.9
1712,1015.6,16.1,Variable,7.4,0
1713,1015.5,16.1,WSW,16.7,35.2
1714,1015.1,16.1,WSW,13,0
1715,1014.8,16.1,West,16.7,25.9
1716,1014.5,16.1,Variable,9.3,25.9
1717,1014,16.1,West,13,29.6
1718,1014,16.1,Variable,7.4,0
1719,1014.1,16.1,Variable,11.1,0
1720,1014.8,16.1,West,13,0
1721,1015.1,16.1,WSW,11.1,31.5
1722,1015.3,16.1,WSW,13,29.6
1723,1015,16.1,Variable,11.1,25.9
1724,1014.8,16.1,North,0,0
1725,1014.3,16.1,WSW,16.7,27.8
1726,1013.1,16.1,WSW,13,31.5
1727,1011.8,16.1,Variable,5.6,0
1728,1011,16.1,Variable,11.1,31.5
1729,1010.3,16.1,SW,13,29.6
1730,1009.8,16.1,SW,9.3,31.5
1731,1009.5,16.1,North,0,0
1732,1009.3,16.1,WSW,14.8,37
1733,1009.1,16.1,SW,14.8,25.9
1734,1009,16.1,WSW,13,29.6
1735,1009.4,16.1,Variable,9.3,25.9
1736,1008.7,16.1,South,11.1,0
1737,1008.1,16.1,Variable,7.4,0
1738,1007,16.1,SSW,13,0
1739,1006.3,16.1,WSW,14.8,29.6
1740,1005.3,16.1,WSW,11.1,33.3
1741,1004.2,16.1,SW,13,0
1742,1003.5,16.1,Variable,9.3,0
1743,1002.8,16.1,WSW,18.5,29.6
1744,1002.3,16.1,SW,18.5,37
1745,1002.2,16.1,WSW,14.8,0
1746,1002.4,16.1,WSW,20.4,33.3
1747,1002.5,16.1,WSW,13,0
1748,1003,16.1,WSW,14.8,29.6
1749,1003.3,12.9,Variable,7.4,25.9
1750,1003.3,6.4,Variable,7.4,0
1751,1002.6,16.1,West,14.8,0
1752,1002.9,16.1,WSW,22.2,31.5
1753,1003.5,16.1,Variable,11.1,35.2
1754,1004.5,16.1,West,16.7,37
1755,1006,16.1,West,14.8,25.9
1756,1007.7,16.1,Variable,7.4,27.8
1757,1009.8,16.1,Variable,11.1,0
1758,1010.9,16.1,West,13,31.5
1759,1011.7,16.1,Variable,11.1,37
1760,1012.5,16.1,West,18.5,38.9
1761,1013.5,16.1,West,14.8,27.8
1762,1013.8,16.1,West,14.8,0
1763,1014.4,16.1,WSW,14.8,0
1764,1014.9,16.1,Variable,9.3,0
1765,1015.5,16.1,West,13,29.6
1766,1017.3,16.1,Variable,7.4,0
1767,1018.4,16.1,Variable,5.6,0
1768,1019.4,16.1,NW,13,0
1769,1020.1,16.1,Variable,5.6,0
1770,1021.3,16.1,North,11.1,0
1771,1021.8,16.1,Variable,9.3,0
1772,1022.2,16.1,NE,14.8,0
1773,1021.2,16.1,ENE,13,0
1774,1020.4,16.1,Variable,7.4,0
1775,1019.4,16.1,Variable,9.3,0
1776,1018.7,16.1,South,11.1,0
1777,1018,16.1,South,18.5,29.6
1778,1016.8,16.1,South,16.7,31.5
1779,1016,16.1,Variable,9.3,27.8
1780,1015.1,16.1,Variable,11.1,25.9
1781,1014.2,16.1,SE,14.8,0
1782,1011.9,16.1,North,0,0
1783,1010.3,16.1,SE,14.8,31.5
1784,1008.1,16.1,SSE,14.8,29.6
1785,1005.6,16.1,Variable,11.1,31.5
1786,1003.1,16.1,South,20.4,29.6
1787,1001.9,12.9,Variable,11.1,25.9
1788,999.5,14.5,Variable,11.1,0
1789,998.6,6.4,South,11.1,0
1790,997.3,12.9,Variable,7.4,0
1791,998.2,16.1,West,18.5,37
1792,999.1,8,West,14.8,44.4
1793,998.7,16.1,West,13,0
1794,1001.5,16.1,WNW,22.2,50
1795,1003.1,16.1,West,25.9,51.9
1796,1004.4,16.1,WNW,25.9,42.6
1797,1005.5,16.1,WNW,13,46.3
1798,1006.1,16.1,NW,20.4,55.6
1799,1005.9,16.1,NW,22.2,44.4
1800,1007,16.1,NW,22.2,37
1801,1008.3,16.1,NW,22.2,48.2
1802,1009.4,16.1,NW,18.5,37
1803,1010.3,16.1,NW,13,35.2
1804,1011.7,16.1,WNW,20.4,42.6
1805,1013.4,16.1,North,0,0
1806,1014.9,16.1,NW,14.8,33.3
1807,1016.2,16.1,NW,13,31.5
1808,1017.7,16.1,NW,13,37
1809,1018.7,16.1,NW,14.8,35.2
1810,1019.3,16.1,North,0,0
1811,1020.7,16.1,Variable,5.6,0
1812,1020.4,16.1,NW,13,25.9
1813,1020.9,16.1,Variable,11.1,0
1814,1021.3,16.1,NW,16.7,27.8
1815,1022.1,16.1,NW,14.8,29.6
1816,1022.3,16.1,Variable,11.1,25.9
1817,1023.5,16.1,Variable,9.3,0
1818,1024.2,16.1,WNW,20.4,35.2
1819,1024.5,16.1,NW,14.8,31.5
1820,1024.5,16.1,Variable,7.4,0
1821,1024.7,16.1,North,0,0
1822,1024.4,16.1,WSW,9.3,0
1823,1023.7,16.1,North,5.6,0
1824,1023.3,16.1,Variable,5.6,0
1825,1022.9,16.1,Variable,5.6,0
1826,1022.7,16.1,West,13,0
1827,1022.5,16.1,Calm,0,0
1828,1022.9,16.1,Variable,5.6,0
1829,1023.7,16.1,West,11.1,0
1830,1023,16.1,West,9.3,0
1831,1023.6,16.1,Variable,5.6,0
1832,1023.6,16.1,Variable,5.6,0
1833,1023,16.1,South,11.1,0
1834,1022.3,16.1,Variable,5.6,0
1835,1021.5,11.3,Calm,0,0
1836,1021.1,6.4,Calm,0,0
1837,1020.8,1.6,North,7.4,0
1838,1020.2,4,ENE,14.8,0
1839,1019.9,4,ENE,20.4,29.6
1840,1020.6,2.4,NE,14.8,0
1841,1020.8,1.6,ENE,11.1,0
1842,1020.6,1.2,ENE,20.4,29.6
1843,1020.1,1.2,NE,20.4,33.3
1844,1019.5,1.2,NE,18.5,31.5
1845,1018.8,16.1,NE,16.7,35.2
1846,1017.6,16.1,NE,18.5,29.6
1847,1016.8,16.1,NNE,13,29.6
1848,1016.3,16.1,NE,16.7,31.5
1849,1015.8,16.1,NNE,16.7,31.5
1850,1015.9,16.1,NE,18.5,31.5
1851,1016.1,16.1,North,16.7,27.8
1852,1016.6,16.1,North,13,0
1853,1017,16.1,NNE,14.8,0
1854,1017.5,16.1,Variable,11.1,0
1855,1018.1,16.1,NNE,16.7,31.5
1856,1018.7,16.1,NNE,14.8,0
1857,1019.2,16.1,North,13,0
1858,1019.4,16.1,North,13,0
1859,1019.7,16.1,North,13,25.9
1860,1019.7,16.1,NNE,11.1,0
1861,1020.1,16.1,North,11.1,0
1862,1020.9,16.1,Variable,7.4,0
1863,1021.5,16.1,Variable,7.4,0
1864,1022.3,16.1,Variable,7.4,0
1865,1022.6,16.1,Variable,7.4,0
1866,1022.5,16.1,North,14.8,0
1867,1023.4,16.1,ENE,13,0
1868,1023,16.1,Variable,7.4,0
1869,1022.6,16.1,Variable,11.1,0
1870,1021.5,16.1,Calm,0,0
1871,1021.1,16.1,West,9.3,0
1872,1020.9,16.1,Calm,0,0
1873,1020.7,16.1,NE,11.1,0
1874,1020.7,16.1,Variable,5.6,0
1875,1021.3,16.1,Variable,5.6,0
1876,1021.8,16.1,Calm,0,0
1877,1021.9,16.1,Calm,0,0
1878,1022.2,16.1,Variable,9.3,0
1879,1022.3,16.1,Calm,0,0
1880,1022.6,16.1,Calm,0,0
1881,1022.9,16.1,Calm,0,0
1882,1023.1,16.1,Calm,0,0
1883,1023.2,16.1,ENE,7.4,0
1884,1023,16.1,NE,9.3,0
1885,1022.9,16.1,Variable,5.6,0
1886,1023.2,16.1,NNE,5.6,0
1887,1024,16.1,NNE,5.6,0
1888,1024.7,16.1,NE,11.1,0
1889,1025.3,16.1,NNE,13,0
1890,1025.8,16.1,ENE,13,0
1891,1026.1,16.1,Variable,5.6,0
1892,1026.2,16.1,Variable,5.6,0
1893,1025.9,16.1,Calm,0,0
1894,1025.3,16.1,Variable,5.6,0
1895,1024.7,16.1,Calm,0,0
1896,1024.4,16.1,Variable,9.3,0
1897,1024.2,16.1,Variable,5.6,0
1898,1024.1,16.1,Calm,0,0
1899,1024.5,16.1,West,7.4,0
1900,1025.1,16.1,Calm,0,0
1901,1025.3,16.1,NNE,5.6,0
1902,1025.9,16.1,West,7.4,0
1903,1025.8,16.1,South,5.6,0
1904,1025.6,16.1,Calm,0,0
1905,1025.4,16.1,Calm,0,0
1906,1025.4,16.1,Calm,0,0
1907,1025.4,16.1,West,14.8,0
1908,1025,16.1,West,9.3,0
1909,1024.6,16.1,Variable,9.3,27.8
1910,1024.3,16.1,SW,14.8,0
1911,1025.1,14.5,WSW,18.5,0
1912,1025,11.3,Variable,11.1,0
1913,1024.9,8,Variable,9.3,0
1914,1024.6,8,SW,14.8,0
1915,1023.7,9.7,North,0,0
1916,1022.3,11.3,West,22.2,38.9
1917,1020.9,12.9,SW,13,31.5
1918,1018.7,12.9,WSW,24.1,48.2
1919,1017.2,16.1,Variable,5.6,27.8
1920,1016.3,16.1,West,13,0
1921,1015.7,16.1,Variable,11.1,31.5
1922,1014.8,16.1,West,18.5,29.6
1923,1015.5,16.1,WSW,18.5,31.5
1924,1016.3,16.1,WSW,14.8,0
1925,1017,16.1,Variable,9.3,0
1926,1017.4,16.1,WSW,11.1,0
1927,1017.5,16.1,Variable,9.3,0
1928,1017.4,16.1,West,13,0
1929,1017.3,16.1,West,7.4,0
1930,1018,16.1,Variable,7.4,0
1931,1018.3,16.1,Calm,0,0
1932,1018.4,16.1,Calm,0,0
1933,1018.6,16.1,West,5.6,0
1934,1019.3,16.1,Calm,0,0
1935,1019.7,16.1,Calm,0,0
1936,1020.3,16.1,WNW,5.6,0
1937,1020.7,16.1,Calm,0,0
1938,1021,16.1,Calm,0,0
1939,1021,16.1,NE,7.4,0
1940,1021.2,11.3,NE,5.6,0
1941,1020.8,12.9,Calm,0,0
1942,1020.3,16.1,South,13,29.6
1943,1019.7,14.5,SSE,18.5,25.9
1944,1019.5,16.1,South,14.8,0
1945,1019.7,11.3,Variable,7.4,0
1946,1019.7,9.7,Variable,5.6,0
1947,1019.7,9.7,Variable,5.6,0
1948,1020.5,11.3,Calm,0,0
1949,1020.7,11.3,Variable,5.6,0
1950,1020.7,11.3,SE,7.4,0
1951,1021.1,11.3,SE,5.6,0
1952,1020.7,11.3,SSE,5.6,0
1953,1020.4,9.7,SE,7.4,0
1954,1019.8,9.7,SE,5.6,0
1955,1020.1,8,NE,5.6,0
1956,1020.3,8,Calm,0,0
1957,1020.1,8,Calm,0,0
1958,1020.6,8,ENE,5.6,0
1959,1020.5,8,Calm,0,0
1960,1020.9,6.4,NE,5.6,0
1961,1020.8,8,Calm,0,0
1962,1020.5,8,Calm,0,0
1963,1020.2,9.7,Calm,0,0
1964,1019.2,8,Calm,0,0
1965,1018.5,6.4,North,0,0
1966,1017.2,12.9,Variable,9.3,0
1967,1016.6,11.3,Variable,9.3,0
1968,1016,14.5,Calm,0,0
1969,1015.6,16.1,Variable,5.6,0
1970,1015.5,16.1,Calm,0,0
1971,1015.7,16.1,Calm,0,0
1972,1015.4,16.1,Calm,0,0
1973,1015.4,16.1,Variable,5.6,0
1974,1015.8,16.1,Variable,9.3,27.8
1975,1016.4,16.1,North,0,0
1976,1016,16.1,Variable,5.6,0
1977,1015.7,16.1,WSW,13,0
1978,1015.8,16.1,WSW,14.8,0
1979,1015.5,16.1,WSW,11.1,0
1980,1015.2,16.1,WSW,7.4,0
1981,1015.3,16.1,WSW,13,0
1982,1015.5,16.1,Variable,7.4,0
1983,1016,16.1,Variable,5.6,0
1984,1016,16.1,Calm,0,0
1985,1016.5,16.1,West,7.4,0
1986,1016.6,16.1,West,5.6,0
1987,1016.1,16.1,West,7.4,0
1988,1015.9,16.1,Variable,7.4,0
1989,1015.2,16.1,Variable,9.3,0
1990,1014.6,16.1,SW,7.4,0
1991,1013.5,16.1,SW,9.3,0
1992,1012.4,16.1,Variable,5.6,0
1993,1012.1,12.9,West,7.4,0
1994,1011.9,16.1,West,9.3,0
1995,1011.5,16.1,Variable,9.3,0
1996,1011.4,16.1,WNW,7.4,0
1997,1011.8,16.1,West,7.4,0
1998,1012.1,16.1,WNW,11.1,0
1999,1012.1,16.1,Variable,7.4,0
2000,1011.5,16.1,WNW,7.4,0
2001,1011.8,16.1,West,7.4,0
2002,1012,16.1,Variable,9.3,0
2003,1012.3,16.1,North,13,27.8
2004,1012.6,16.1,Variable,7.4,0
2005,1013.8,12.9,Calm,0,0
2006,1014.2,16.1,Calm,0,0
2007,1015.1,16.1,Calm,0,0
2008,1016.1,16.1,West,9.3,0
2009,1017.1,16.1,Variable,11.1,0
2010,1018.4,16.1,North,0,0
2011,1019.9,16.1,Variable,9.3,27.8
2012,1020.1,16.1,WNW,16.7,29.6
2013,1020,16.1,Variable,11.1,29.6
2014,1020.1,16.1,WNW,14.8,27.8
2015,1020.1,16.1,WNW,13,27.8
2016,1020.7,16.1,NW,16.7,0
2017,1021.7,16.1,North,16.7,31.5
2018,1022.8,16.1,Variable,7.4,0
2019,1023.8,16.1,NW,13,0
2020,1025.2,16.1,Variable,7.4,0
