TimeID,TimeEST,TemperatureC,Dew.PointC,Humidity,Sea.Level.PressurehPa,VisibilityKm,Wind.Direction,Wind.SpeedKm.h,Gust.SpeedKm.h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC
1920,14:51:00,14.4,0,37,1016.3,16.1,West,13,0,0,NA,Clear,270,2016/3/7 19:51
1921,15:51:00,15.6,0.6,36,1015.7,16.1,Variable,11.1,31.5,0,NA,Clear,0,2016/3/7 20:51
1922,16:51:00,15.6,0.6,36,1014.8,16.1,West,18.5,29.6,0,NA,Clear,270,2016/3/7 21:51
1923,17:51:00,15.6,0.6,36,1015.5,16.1,WSW,18.5,31.5,0,NA,Clear,250,2016/3/7 22:51
1924,18:51:00,15,0.6,38,1016.3,16.1,WSW,14.8,0,0,NA,Clear,240,2016/3/7 23:51
1925,19:51:00,13.9,1.1,42,1017,16.1,Variable,9.3,0,0,NA,Clear,0,2016/3/8 0:51
1926,20:51:00,13.3,1.1,44,1017.4,16.1,WSW,11.1,0,0,NA,Clear,250,2016/3/8 1:51
1927,21:51:00,12.8,1.1,45,1017.5,16.1,Variable,9.3,0,0,NA,Clear,0,2016/3/8 2:51
1928,22:51:00,12.8,1.7,47,1017.4,16.1,West,13,0,0,NA,Clear,260,2016/3/8 3:51
1929,23:51:00,12.2,1.1,47,1017.3,16.1,West,7.4,0,0,NA,Clear,260,2016/3/8 4:51
1930,0:51:00,11.7,1.1,48,1018,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/8 5:51
1931,1:51:00,11.7,1.1,48,1018.3,16.1,Calm,0,0,0,NA,Clear,0,2016/3/8 6:51
1932,2:51:00,10.6,1.7,54,1018.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/8 7:51
1933,3:51:00,11.1,1.1,50,1018.6,16.1,West,5.6,0,0,NA,Overcast,270,2016/3/8 8:51
1934,4:51:00,10,0,50,1019.3,16.1,Calm,0,0,0,NA,Partly Cloudy,0,2016/3/8 9:51
1935,5:51:00,8.9,0.6,56,1019.7,16.1,Calm,0,0,0,NA,Clear,0,2016/3/8 10:51
1936,6:51:00,9.4,1.1,56,1020.3,16.1,WNW,5.6,0,0,NA,Mostly Cloudy,300,2016/3/8 11:51
1937,7:51:00,10,0,50,1020.7,16.1,Calm,0,0,0,NA,Scattered Clouds,0,2016/3/8 12:51
1938,8:51:00,12.2,0.6,45,1021,16.1,Calm,0,0,0,NA,Clear,0,2016/3/8 13:51
1939,9:51:00,14.4,0.6,39,1021,16.1,NE,7.4,0,0,NA,Mostly Cloudy,50,2016/3/8 14:51
1940,10:51:00,16.7,1.7,37,1021.2,11.3,NE,5.6,0,0,NA,Overcast,40,2016/3/8 15:51
1941,11:51:00,18.3,1.7,33,1020.8,12.9,Calm,0,0,0,NA,Mostly Cloudy,0,2016/3/8 16:51
1942,12:51:00,16.7,0,32,1020.3,16.1,South,13,29.6,0,NA,Clear,180,2016/3/8 17:51
1943,13:51:00,16.7,1.1,35,1019.7,14.5,SSE,18.5,25.9,0,NA,Clear,160,2016/3/8 18:51
1944,14:51:00,15.6,1.1,38,1019.5,16.1,South,14.8,0,0,NA,Clear,170,2016/3/8 19:51
1945,15:51:00,13.3,2.2,47,1019.7,11.3,Variable,7.4,0,0,NA,Clear,0,2016/3/8 20:51
1946,16:51:00,12.8,2.8,51,1019.7,9.7,Variable,5.6,0,0,NA,Haze,0,2016/3/8 21:51
1947,17:51:00,11.7,3.3,57,1019.7,9.7,Variable,5.6,0,0,NA,Haze,0,2016/3/8 22:51
1948,18:51:00,10.6,3.3,61,1020.5,11.3,Calm,0,0,0,NA,Clear,0,2016/3/8 23:51
1949,19:51:00,10.6,3.3,61,1020.7,11.3,Variable,5.6,0,0,NA,Clear,0,2016/3/9 0:51
1950,20:51:00,10,3.9,66,1020.7,11.3,SE,7.4,0,0,NA,Clear,140,2016/3/9 1:51
1951,21:51:00,10,3.9,66,1021.1,11.3,SE,5.6,0,0,NA,Clear,140,2016/3/9 2:51
1952,22:51:00,9.4,3.9,69,1020.7,11.3,SSE,5.6,0,0,NA,Clear,150,2016/3/9 3:51
1953,23:51:00,8.9,4.4,74,1020.4,9.7,SE,7.4,0,0,NA,Haze,140,2016/3/9 4:51
1954,0:51:00,8.3,4.4,77,1019.8,9.7,SE,5.6,0,0,NA,Haze,140,2016/3/9 5:51
1955,1:51:00,8.3,4.4,77,1020.1,8,NE,5.6,0,0,NA,Haze,50,2016/3/9 6:51
1956,2:51:00,7.8,4.4,79,1020.3,8,Calm,0,0,0,NA,Haze,0,2016/3/9 7:51
1957,3:51:00,7.8,3.9,76,1020.1,8,Calm,0,0,0,NA,Haze,0,2016/3/9 8:51
1958,4:51:00,7.2,3.9,80,1020.6,8,ENE,5.6,0,0,NA,Haze,60,2016/3/9 9:51
1959,5:51:00,7.2,3.9,80,1020.5,8,Calm,0,0,0,NA,Haze,0,2016/3/9 10:51
1960,6:51:00,7.2,3.9,80,1020.9,6.4,NE,5.6,0,0,NA,Haze,40,2016/3/9 11:51
1961,7:51:00,9.4,4.4,71,1020.8,8,Calm,0,0,0,NA,Haze,0,2016/3/9 12:51
1962,8:51:00,12.8,5,59,1020.5,8,Calm,0,0,0,NA,Haze,0,2016/3/9 13:51
1963,9:51:00,15,3.9,48,1020.2,9.7,Calm,0,0,0,NA,Haze,0,2016/3/9 14:51
1964,10:51:00,18.3,3.9,39,1019.2,8,Calm,0,0,0,NA,Haze,0,2016/3/9 15:51
1965,11:51:00,20.6,4.4,35,1018.5,6.4,North,0,0,0,NA,Haze,0,2016/3/9 16:51
1966,12:51:00,23.3,3.3,27,1017.2,12.9,Variable,9.3,0,0,NA,Clear,0,2016/3/9 17:51
1967,13:51:00,24.4,3.9,26,1016.6,11.3,Variable,9.3,0,0,NA,Clear,0,2016/3/9 18:51
1968,14:51:00,22.8,4.4,30,1016,14.5,Calm,0,0,0,NA,Clear,0,2016/3/9 19:51
1969,15:51:00,21.7,4.4,32,1015.6,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/9 20:51
1970,16:51:00,22.2,5,33,1015.5,16.1,Calm,0,0,0,NA,Clear,0,2016/3/9 21:51
1971,17:51:00,20.6,5,36,1015.7,16.1,Calm,0,0,0,NA,Clear,0,2016/3/9 22:51
1972,18:51:00,22.2,3.3,29,1015.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/9 23:51
1973,19:51:00,21.7,3.9,31,1015.4,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/10 0:51
1974,20:51:00,22.2,2.2,27,1015.8,16.1,Variable,9.3,27.8,0,NA,Clear,0,2016/3/10 1:51
1975,21:51:00,21.1,3.3,31,1016.4,16.1,North,0,0,0,NA,Clear,0,2016/3/10 2:51
1976,22:51:00,20.6,4.4,35,1016,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/10 3:51
1977,23:51:00,20.6,5.6,38,1015.7,16.1,WSW,13,0,0,NA,Clear,250,2016/3/10 4:51
1978,0:51:00,19.4,6.1,42,1015.8,16.1,WSW,14.8,0,0,NA,Clear,250,2016/3/10 5:51
1979,1:51:00,19.4,6.1,42,1015.5,16.1,WSW,11.1,0,0,NA,Clear,250,2016/3/10 6:51
1980,2:51:00,18.9,6.1,43,1015.2,16.1,WSW,7.4,0,0,NA,Clear,250,2016/3/10 7:51
1981,3:51:00,18.3,6.7,47,1015.3,16.1,WSW,13,0,0,NA,Clear,240,2016/3/10 8:51
1982,4:51:00,18.3,6.7,47,1015.5,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/10 9:51
1983,5:51:00,17.8,6.7,48,1016,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/10 10:51
1984,6:51:00,17.8,6.7,48,1016,16.1,Calm,0,0,0,NA,Clear,0,2016/3/10 11:51
1985,7:51:00,17.8,7.2,50,1016.5,16.1,West,7.4,0,0,NA,Clear,260,2016/3/10 12:51
1986,8:51:00,19.4,7.2,45,1016.6,16.1,West,5.6,0,0,NA,Clear,260,2016/3/10 13:51
1987,9:51:00,21.7,6.1,36,1016.1,16.1,West,7.4,0,0,NA,Clear,270,2016/3/10 14:51
1988,10:51:00,23.3,6.7,34,1015.9,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/10 15:51
1989,11:51:00,23.3,6.7,34,1015.2,16.1,Variable,9.3,0,0,NA,Mostly Cloudy,0,2016/3/10 16:51
1990,12:51:00,23.9,7.2,34,1014.6,16.1,SW,7.4,0,0,NA,Mostly Cloudy,230,2016/3/10 17:51
1991,13:51:00,24.4,7.2,33,1013.5,16.1,SW,9.3,0,0,NA,Mostly Cloudy,230,2016/3/10 18:51
1992,14:51:00,25,6.1,30,1012.4,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/10 19:51
1993,15:51:00,25.6,6.7,30,1012.1,12.9,West,7.4,0,0,NA,Scattered Clouds,260,2016/3/10 20:51
1994,16:51:00,25,7.2,32,1011.9,16.1,West,9.3,0,0,NA,Clear,280,2016/3/10 21:51
1995,17:51:00,24.4,7.8,35,1011.5,16.1,Variable,9.3,0,0,NA,Clear,0,2016/3/10 22:51
1996,18:51:00,23.9,8.3,37,1011.4,16.1,WNW,7.4,0,0,NA,Scattered Clouds,290,2016/3/10 23:51
1997,19:51:00,23.9,8.9,38,1011.8,16.1,West,7.4,0,0,NA,Overcast,280,2016/3/11 0:51
1998,20:51:00,22.2,10,46,1012.1,16.1,WNW,11.1,0,0,NA,Overcast,300,2016/3/11 1:51
1999,21:51:00,20.6,11.1,54,1012.1,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/3/11 2:51
2000,22:51:00,20.6,11.1,54,1011.5,16.1,WNW,7.4,0,0,NA,Overcast,290,2016/3/11 3:51
2001,23:51:00,20,11.7,59,1011.8,16.1,West,7.4,0,0,NA,Overcast,280,2016/3/11 4:51
2002,0:51:00,19.4,12.2,63,1012,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/3/11 5:51
2003,1:51:00,17.8,12.8,73,1012.3,16.1,North,13,27.8,0,NA,Overcast,360,2016/3/11 6:51
2004,2:51:00,14.4,10.6,78,1012.6,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/3/11 7:51
2005,3:51:00,13.3,11.7,90,1013.8,12.9,Calm,0,0,0.06,Rain,Light Rain,0,2016/3/11 8:51
2006,4:51:00,13.3,11.1,87,1014.2,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/11 9:51
2007,5:51:00,13.3,11.1,87,1015.1,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/11 10:51
2008,6:51:00,13.9,10,77,1016.1,16.1,West,9.3,0,0,NA,Overcast,280,2016/3/11 11:51
2009,7:51:00,14.4,9.4,72,1017.1,16.1,Variable,11.1,0,0,NA,Scattered Clouds,0,2016/3/11 12:51
2010,8:51:00,14.4,6.1,58,1018.4,16.1,North,0,0,0,NA,Scattered Clouds,0,2016/3/11 13:51
2011,9:51:00,13.3,4.4,55,1019.9,16.1,Variable,9.3,27.8,0,NA,Scattered Clouds,0,2016/3/11 14:51
2012,10:51:00,14.4,3.3,47,1020.1,16.1,WNW,16.7,29.6,0,NA,Mostly Cloudy,300,2016/3/11 15:51
2013,11:51:00,15,3.3,46,1020,16.1,Variable,11.1,29.6,0,NA,Clear,0,2016/3/11 16:51
2014,12:51:00,15,2.8,44,1020.1,16.1,WNW,14.8,27.8,0,NA,Clear,300,2016/3/11 17:51
2015,13:51:00,16.7,2.2,38,1020.1,16.1,WNW,13,27.8,0,NA,Clear,290,2016/3/11 18:51
2016,14:51:00,17.2,1.7,35,1020.7,16.1,NW,16.7,0,0,NA,Clear,310,2016/3/11 19:51
2017,15:51:00,17.2,0.6,33,1021.7,16.1,North,16.7,31.5,0,NA,Clear,10,2016/3/11 20:51
2018,16:51:00,16.1,0,34,1022.8,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/11 21:51
2019,17:51:00,15,-0.6,35,1023.8,16.1,NW,13,0,0,NA,Clear,310,2016/3/11 22:51
2020,18:51:00,13.9,-0.6,37,1025.2,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/11 23:51
2021,19:51:00,12.8,-1.1,38,1025.8,16.1,NW,13,0,0,NA,Clear,310,2016/3/12 0:51
2022,20:51:00,11.7,-0.6,43,1026.1,16.1,Variable,9.3,0,0,NA,Clear,0,2016/3/12 1:51
2023,21:51:00,10.6,-1.1,44,1026.7,16.1,North,7.4,0,0,NA,Clear,10,2016/3/12 2:51
2024,22:51:00,10,-0.6,48,1027.2,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/12 3:51
2025,23:51:00,8.9,-1.1,50,1027.3,16.1,North,9.3,0,0,NA,Clear,350,2016/3/12 4:51
2026,0:51:00,8.3,-2.2,48,1027.5,16.1,NE,11.1,0,0,NA,Clear,40,2016/3/12 5:51
2027,1:51:00,7.8,-2.8,47,1027.9,16.1,NNE,13,0,0,NA,Clear,20,2016/3/12 6:51
2028,2:51:00,6.7,-3.9,47,1028,16.1,North,11.1,0,0,NA,Clear,360,2016/3/12 7:51
2029,3:51:00,6.1,-3.3,51,1027.7,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/12 8:51
2030,4:51:00,5,-3.3,55,1027.5,16.1,NNE,7.4,0,0,NA,Clear,30,2016/3/12 9:51
2031,5:51:00,4.4,-3.9,55,1027.7,16.1,Calm,0,0,0,NA,Clear,0,2016/3/12 10:51
2032,6:51:00,5,-2.8,57,1027.5,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/12 11:51
2033,7:51:00,6.1,-2.8,53,1027.2,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/12 12:51
2034,8:51:00,8.3,-2.2,48,1027.1,16.1,Calm,0,0,0,NA,Clear,0,2016/3/12 13:51
2035,9:51:00,9.4,-2.2,44,1026.7,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/12 14:51
2036,10:51:00,11.7,-1.7,40,1025.5,16.1,North,0,0,0,NA,Clear,0,2016/3/12 15:51
2037,11:51:00,13.3,-2.2,34,1024.6,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/12 16:51
2038,12:51:00,13.9,-2.8,32,1023.2,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/12 17:51
2039,13:51:00,14.4,-0.6,36,1021.5,16.1,SSE,9.3,0,0,NA,Clear,160,2016/3/12 18:51
2040,14:51:00,13.3,1.1,44,1020.3,16.1,Variable,9.3,0,0,NA,Clear,0,2016/3/12 19:51
2041,15:51:00,12.8,1.7,47,1019.5,16.1,SSE,9.3,0,0,NA,Scattered Clouds,160,2016/3/12 20:51
2042,16:51:00,13.3,1.7,45,1018.4,16.1,South,11.1,0,0,NA,Mostly Cloudy,180,2016/3/12 21:51
2043,17:51:00,13.3,2.2,47,1017.8,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/12 22:51
2044,18:51:00,13.9,2.8,47,1017.5,16.1,WSW,14.8,0,0,NA,Clear,250,2016/3/12 23:51
2045,19:51:00,13.3,3.3,51,1017.2,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/13 0:51
2046,20:51:00,13.3,3.3,51,1017.1,16.1,Variable,11.1,35.2,0,NA,Clear,0,2016/3/13 1:51
2047,21:51:00,12.8,3.3,53,1016.6,16.1,Variable,11.1,27.8,0,NA,Clear,0,2016/3/13 2:51
2048,22:51:00,12.2,3.3,55,1016.2,16.1,West,13,0,0,NA,Clear,260,2016/3/13 3:51
2049,23:51:00,11.7,3.3,57,1015.9,16.1,Variable,5.6,0,0,NA,Clear,0,2016/3/13 4:51
2050,0:51:00,11.1,3.3,59,1015.7,16.1,West,11.1,0,0,NA,Clear,270,2016/3/13 5:51
2051,1:51:00,11.1,3.3,59,1015.2,16.1,Calm,0,0,0,NA,Clear,0,2016/3/13 6:51
2052,3:51:00,11.1,3.3,59,1015,16.1,Calm,0,0,0,NA,Clear,0,2016/3/13 7:51
2053,4:51:00,11.1,3.3,59,1015.1,16.1,West,7.4,0,0,NA,Clear,280,2016/3/13 8:51
2054,5:51:00,11.7,3.3,57,1015.3,16.1,West,7.4,0,0,NA,Clear,270,2016/3/13 9:51
2055,6:51:00,11.7,2.8,55,1015.9,16.1,Calm,0,0,0,NA,Clear,0,2016/3/13 10:51
2056,7:51:00,12.2,2.2,51,1016.3,16.1,WNW,5.6,0,0,NA,Clear,300,2016/3/13 11:51
2057,8:51:00,13.3,0.6,42,1016.8,16.1,Calm,0,0,0,NA,Clear,0,2016/3/13 12:51
2058,9:51:00,14.4,-0.6,36,1017.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/13 13:51
2059,10:51:00,15.6,-1.1,32,1017.5,16.1,NNE,14.8,0,0,NA,Clear,30,2016/3/13 14:51
2060,11:51:00,15.6,-1.7,31,1017.6,16.1,NNE,13,0,0,NA,Clear,30,2016/3/13 15:51
2061,12:51:00,16.1,-1.7,30,1017.5,16.1,ENE,9.3,0,0,NA,Clear,60,2016/3/13 16:51
2062,13:51:00,16.1,-2.2,29,1017.1,16.1,NNE,13,0,0,NA,Clear,20,2016/3/13 17:51
2063,14:51:00,16.1,-3.3,26,1017,16.1,ENE,7.4,0,0,NA,Clear,60,2016/3/13 18:51
2064,15:51:00,16.7,-3.3,25,1017.2,16.1,ENE,7.4,0,0,NA,Clear,60,2016/3/13 19:51
2065,16:51:00,16.1,-3.9,25,1017.5,16.1,Calm,0,0,0,NA,Partly Cloudy,0,2016/3/13 20:51
2066,17:51:00,16.1,-2.8,27,1017.6,16.1,Variable,5.6,0,0,NA,Mostly Cloudy,0,2016/3/13 21:51
2067,18:51:00,15.6,-2.2,30,1017.9,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/13 22:51
2068,19:51:00,13.9,-1.1,36,1018.6,16.1,South,13,0,0,NA,Overcast,170,2016/3/13 23:51
2069,20:51:00,12.8,0.6,43,1018.9,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/14 0:51
2070,21:51:00,11.7,1.1,48,1019.5,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/3/14 1:51
2071,22:51:00,11.1,-0.6,45,1019.4,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/14 2:51
2072,23:51:00,11.1,0,47,1019.6,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/3/14 3:51
2073,0:51:00,10,1.1,54,1020.1,16.1,Variable,9.3,0,0,Rain,Light Rain,0,2016/3/14 4:51
2074,0:51:00,10,1.1,54,1020.1,16.1,Variable,9.3,0,0,Rain,Light Rain,0,2016/3/14 4:51
2075,1:51:00,10.6,-2.2,41,1019.6,16.1,SE,14.8,27.8,0,NA,Overcast,130,2016/3/14 5:51
2076,2:51:00,10.6,-1.7,43,1019.4,16.1,Variable,9.3,27.8,0,NA,Overcast,0,2016/3/14 6:51
2077,3:51:00,10.6,-1.1,44,1019.4,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/3/14 7:51
2078,4:51:00,10,1.1,54,1019.4,16.1,ESE,18.5,0,0,Rain,Light Rain,120,2016/3/14 8:51
2079,5:51:00,8.9,2.2,63,1018.9,16.1,East,14.8,0,0.01,NA,Overcast,90,2016/3/14 9:51
2080,6:51:00,8.3,1.1,61,1019.3,16.1,ENE,18.5,0,0,NA,Overcast,70,2016/3/14 10:51
2081,7:51:00,7.8,1.7,66,1019.6,16.1,ENE,14.8,29.6,0.01,NA,Overcast,60,2016/3/14 11:51
2082,8:51:00,6.1,2.8,80,1020.3,8,ENE,16.7,29.6,0.04,Rain,Light Rain,70,2016/3/14 12:51
2083,9:51:00,6.1,3.3,82,1020.3,11.3,ENE,20.4,31.5,0.06,Rain,Light Rain,60,2016/3/14 13:51
2084,10:51:00,6.7,2.8,76,1019.9,16.1,East,16.7,0,0.01,NA,Overcast,90,2016/3/14 14:51
2085,11:51:00,6.1,2.8,80,1019.9,11.3,ENE,20.4,29.6,0,Rain,Light Rain,60,2016/3/14 15:51
2086,12:51:00,6.1,2.2,76,1019.2,9.7,ENE,25.9,38.9,0,NA,Haze,60,2016/3/14 16:51
2087,13:51:00,5.6,2.8,82,1018.6,4.8,ENE,29.6,42.6,0.04,Rain,Light Rain,70,2016/3/14 17:51
2088,14:51:00,5,2.8,86,1017.7,6.4,ENE,29.6,44.4,0.01,Rain,Light Rain,70,2016/3/14 18:51
2089,15:51:00,4.4,2.2,86,1017.5,8,ENE,27.8,57.4,0.01,NA,Overcast,70,2016/3/14 19:51
2090,16:51:00,4.4,2.2,86,1016.6,8,ENE,33.3,51.9,0.01,NA,Overcast,70,2016/3/14 20:51
2091,17:51:00,5,2.8,86,1015.9,12.9,East,22.2,42.6,0,NA,Overcast,80,2016/3/14 21:51
2092,18:51:00,5.6,3.3,85,1015.1,4.8,East,31.5,50,0.01,NA,Overcast,80,2016/3/14 22:51
2093,19:51:00,5.6,3.3,85,1014.5,8,ENE,31.5,46.3,0.01,NA,Overcast,70,2016/3/14 23:51
2094,20:51:00,5.6,3.9,89,1014.3,6.4,ENE,24.1,53.7,0.03,NA,Overcast,70,2016/3/15 0:51
2095,21:51:00,5.6,3.9,89,1013.6,4.8,East,31.5,57.4,0.03,Rain,Light Rain,80,2016/3/15 1:51
2096,22:51:00,6.1,3.9,86,1013.2,9.7,ENE,29.6,51.9,0.01,NA,Overcast,70,2016/3/15 2:51
2097,23:51:00,6.7,4.4,85,1012.4,11.3,East,31.5,51.9,0,NA,Overcast,80,2016/3/15 3:51
2098,0:51:00,6.7,4.4,85,1011.5,11.3,ENE,20.4,44.4,0,NA,Overcast,60,2016/3/15 4:51
2099,1:51:00,6.7,4.4,85,1010.9,16.1,East,25.9,48.2,0,NA,Overcast,80,2016/3/15 5:51
2100,2:51:00,7.2,5,86,1010.3,16.1,East,20.4,35.2,0,NA,Overcast,80,2016/3/15 6:51
2101,3:51:00,7.2,5,86,1009.4,16.1,NE,20.4,35.2,0,NA,Overcast,50,2016/3/15 7:51
2102,4:51:00,7.2,5.6,90,1009.5,6.4,NE,16.7,29.6,0,NA,Overcast,50,2016/3/15 8:51
2103,5:51:00,7.2,5.6,90,1009,11.3,NE,11.1,0,0,NA,Overcast,50,2016/3/15 9:51
2104,6:51:00,7.2,5,86,1008.9,12.9,North,13,0,0,NA,Overcast,10,2016/3/15 10:51
2105,7:51:00,7.2,5,86,1009.3,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/3/15 11:51
2106,8:51:00,7.2,5,86,1009.5,11.3,Variable,9.3,0,0,NA,Overcast,0,2016/3/15 12:51
2107,9:51:00,7.8,5.6,86,1009.4,8,North,9.3,0,0,NA,Overcast,10,2016/3/15 13:51
2108,10:51:00,8.9,5.6,80,1009.2,16.1,NNE,20.4,33.3,0,NA,Overcast,30,2016/3/15 14:51
2109,11:51:00,10,6.1,77,1008.8,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/3/15 15:51
2110,12:51:00,11.1,6.1,71,1008.6,16.1,NNE,13,0,0,NA,Overcast,20,2016/3/15 16:51
2111,13:51:00,11.7,6.1,69,1008.3,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/15 17:51
2112,14:51:00,11.7,6.1,69,1008.2,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/3/15 18:51
2113,15:51:00,12.2,6.1,66,1008.2,16.1,North,0,0,0,NA,Overcast,0,2016/3/15 19:51
2114,16:51:00,12.2,6.1,66,1008.2,16.1,Variable,5.6,0,0,NA,Overcast,0,2016/3/15 20:51
2115,17:51:00,13.3,6.1,62,1008.2,16.1,Calm,0,0,0,NA,Clear,0,2016/3/15 21:51
2116,18:51:00,13.3,5.6,60,1008.3,16.1,Calm,0,0,0,NA,Clear,0,2016/3/15 22:51
2117,19:51:00,12.8,5.6,62,1008.7,16.1,Calm,0,0,0,NA,Clear,0,2016/3/15 23:51
2118,20:51:00,12.8,6.1,64,1009.3,16.1,NW,5.6,0,0,NA,Clear,310,2016/3/16 0:51
2119,21:51:00,11.1,6.1,71,1009.7,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 1:51
2120,22:51:00,10.6,6.1,74,1009.9,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/16 2:51
2121,23:51:00,11.1,6.1,71,1009.7,16.1,NNE,5.6,0,0,NA,Overcast,20,2016/3/16 3:51
2122,0:51:00,11.7,6.7,71,1009.6,16.1,Calm,0,0,0,NA,Overcast,0,2016/3/16 4:51
2123,1:51:00,11.1,6.1,71,1009.6,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 5:51
2124,2:51:00,10.6,6.1,74,1009.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 6:51
2125,3:51:00,10,6.1,77,1009.3,16.1,NE,7.4,0,0,NA,Clear,40,2016/3/16 7:51
2126,4:51:00,9.4,5.6,77,1009.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 8:51
2127,5:51:00,9.4,5.6,77,1010.3,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 9:51
2128,6:51:00,9.4,6.1,80,1011,16.1,NNW,5.6,0,0,NA,Clear,330,2016/3/16 10:51
2129,7:51:00,10,6.1,77,1011.2,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 11:51
2130,8:51:00,11.7,6.1,69,1011.1,16.1,Calm,0,0,0,NA,Clear,0,2016/3/16 12:51
2131,9:51:00,13.3,5.6,60,1011.4,16.1,NE,5.6,0,0,NA,Unknown,50,2016/3/16 13:51
2132,10:51:00,14.4,6.1,58,1011.1,16.1,NE,7.4,0,0,NA,Clear,40,2016/3/16 14:51
2133,11:51:00,15,6.1,55,1011,16.1,West,7.4,0,0,NA,Clear,280,2016/3/16 15:51
2134,12:51:00,15.6,6.1,53,1010.2,14.5,WNW,7.4,0,0,NA,Clear,290,2016/3/16 16:51
2135,13:51:00,17.8,6.7,48,1009,12.9,Calm,0,0,0,NA,Clear,0,2016/3/16 17:51
2136,14:51:00,17,6,48,1008.3,16.1,South,13,0,0,NA,Clear,190,2016/3/16 18:51
2137,15:51:00,16.7,5.6,48,1007.7,16.1,South,11.1,0,0,NA,Clear,170,2016/3/16 19:51
2138,16:51:00,15,5.6,53,1007.2,16.1,Variable,7.4,0,0,NA,Clear,0,2016/3/16 20:51
2139,17:51:00,13.3,5.6,60,1008.7,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/3/16 21:51
2140,18:51:00,11.7,7.2,74,1009,4.8,South,13,0,0.02,Rain,Light Rain,170,2016/3/16 22:51
2141,19:51:00,11.7,7.2,74,1009.9,16.1,SSE,11.1,0,0,NA,Overcast,160,2016/3/16 23:51
2142,20:51:00,11.1,6.1,71,1009.8,16.1,Variable,7.4,27.8,0,NA,Overcast,0,2016/3/17 0:51
2143,21:51:00,10,5.6,74,1010.4,16.1,Variable,9.3,0,0,NA,Overcast,0,2016/3/17 1:51
2144,22:51:00,10,5.6,74,1010.7,16.1,Variable,7.4,0,0,NA,Overcast,0,2016/3/17 2:51
2145,23:51:00,10,5,71,1011.1,16.1,Calm,0,0,0,NA,Scattered Clouds,0,2016/3/17 3:51
2146,0:51:00,9.4,4.4,71,1011.3,16.1,Variable,9.3,0,0,NA,Mostly Cloudy,0,2016/3/17 4:51
2147,1:51:00,8.9,5,77,1012.2,16.1,NNE,11.1,0,0,NA,Mostly Cloudy,30,2016/3/17 5:51
2148,2:51:00,8.3,5,80,1011.6,16.1,East,9.3,0,0,NA,Partly Cloudy,90,2016/3/17 6:51
2149,3:51:00,7.8,4.4,79,1011.4,16.1,Calm,0,0,0,NA,Clear,0,2016/3/17 7:51
2150,4:51:00,7.8,4.4,79,1011.3,16.1,East,5.6,0,0,NA,Partly Cloudy,90,2016/3/17 8:51
2151,5:51:00,8.3,5,80,1012,16.1,West,9.3,0,0,NA,Partly Cloudy,280,2016/3/17 9:51
